x1,x2,x3,x4,x5,x6,x7,x8
52.43524,96.23962,53.50535,6.860686,55.27553,12.36124,31.19312,23.49235
5.650565,11.79118,65.21652,60.85609,95.10951,34.81348,26.49265,31.93319
46.34463,2.670267,55.93559,38.0338,89.87899,25.36254,63.27633,40.48405
58.55586,7.620762,96.45965,60.52605,48.50485,15.07151,1.020102,40.17402
17.17172,29.07291,17.56176,0.590059,60.93609,34.41344,38.08381,35.0435
8.870887,38.33383,36.16362,51.76518,25.61256,48.45485,52.46525,32.0332
36.65367,96.69967,64.63646,26.28263,83.93839,99.05991,7.420742,81.92819
19.58196,60.36604,30.013,19.90199,68.40684,24.38244,6.60066,94.11941
11.9812,63.33633,24.18242,7.350735,66.70667,45.18452,27.80278,85.61856
25.70257,57.0257,19.41194,87.9988,16.12161,3.630363,9.890989,72.12721
32.69327,76.91769,19.35194,71.13711,93.87939,26.40264,51.54515,4.160416
71.0471,54.0254,10.21102,49.63496,22.70227,5.450545,75.18752,16.37164
18.16182,48.0348,41.07411,94.31943,20.49205,67.26673,44.32443,23.0023
10.06101,5.320532,73.85739,83.9584,95.49955,8.690869,59.49595,30.05301
23.19232,88.0388,49.66497,90.41904,71.30713,15.06151,93.06931,0.180018
9.90099,82.67827,81.75818,28.30283,73.9774,79.68797,34.46345,82.55826
18.80188,24.74247,83.9684,7.130713,15.35154,81.9782,67.37674,25.64256
6.370637,96.0396,71.33713,70.52705,21.51215,84.93849,84.88849,44.38444
39.54395,45.27453,53.25533,76.31763,41.9842,14.31143,56.19562,12.84128
11.91119,49.69497,94.18942,51.17512,35.29353,40.59406,19.51195,57.26573
66.62666,18.57186,57.27573,52.11521,80.90809,8.890889,40.9941,6.60066
10.25103,58.70587,41.89419,2.420242,69.05691,75.87759,96.9597,32.39324
32.0032,49.93499,95.23952,15.21152,98.06981,53.22532,6.360636,90.63906
81.36814,28.11281,46.0446,95.83958,7.050705,48.86489,10.54105,91.91919
18.47185,71.0071,68.75688,62.25623,23.10231,5.310531,33.74337,44.18442
23.53235,76.07761,1.790179,58.91589,97.59976,71.11711,34.07341,71.80718
68.16682,71.0371,66.46665,14.60146,11.62116,71.20712,13.69137,10.75108
30.9731,85.29853,26.48265,45.10451,91.0291,27.9728,23.17232,2.550255
13.54135,71.15712,23.79238,51.16512,27.68277,14.37144,7.730773,80.13801
32.71327,25.57256,93.0093,56.26563,10.47105,55.70557,5.750575,95.90959
68.38684,51.19512,95.14951,94.72947,26.77268,56.52565,17.26173,96.73967
12.81128,48.48485,26.24262,36.72367,76.15762,91.45915,62.0262,17.94179
27.17272,27.49275,62.33623,94.63946,21.92219,71.24712,71.22712,42.90429
12.05121,78.9579,66.83668,98.14981,92.88929,78.0278,7.230723,11.48115
60.63606,12.46125,61.33613,68.90689,88.46885,86.51865,6.010601,12.14121
62.39624,3.090309,33.79338,37.38374,23.9624,36.32363,8.890889,45.69457
16.09161,70.71707,74.33743,33.47335,35.58356,62.30623,14.81148,29.30293
5.120512,81.90819,32.42324,51.75518,19.952,84.85849,70.10701,29.90299
9.910991,73.80738,30.29303,99.85999,83.0283,2.260226,13.46135,72.86729
38.60386,8.050805,59.79598,10.001,14.42144,21.40214,22.53225,35.66357
33.93339,16.41164,10.63106,97.06971,1.10011,12.94129,59.68597,41.79418
33.64336,5.410541,27.20272,97.15972,60.07601,15.25153,16.09161,21.27213
7.960796,17.67177,80.9881,14.0014,89.22892,13.41134,29.31293,98.39984
29.61296,74.70747,3.540354,87.43874,43.42434,14.36144,12.10121,61.68617
10.26103,21.80218,33.74337,29.78298,53.91539,61.88619,70.40704,39.44394
47.63476,31.46315,76.66767,32.52325,46.33463,85.91859,24.78248,32.66327
34.54345,56.39564,70.20702,52.45525,7.680768,85.49855,65.62656,51.57516
36.78368,80.74807,66.74667,12.87129,10.001,18.35184,51.46515,37.9638
74.26743,77.0477,26.0226,59.77598,14.05141,75.23752,53.83538,35.87359
31.33313,6.390639,70.037,20.49205,83.29833,56.9957,9.070907,91.0191
9.10091,73.77738,8.070807,35.87359,87.75878,27.31273,38.80388,4.240424
30.94309,42.49425,0.030003,66.15662,30.91309,83.55836,10.45105,57.48575
83.19832,6.960696,89.71897,26.9927,30.37304,71.56716,13.0013,90.86909
21.57216,93.72937,47.56476,98.63986,84.14841,82.33823,90.89909,40.88409
46.9647,10.09101,14.23142,34.83348,34.49345,52.76528,6.760676,21.52215
19.08191,35.75358,54.20542,29.21292,93.61936,88.56886,14.90149,42.50425
73.57736,11.45115,38.40384,99.42994,32.25323,44.11441,52.91529,28.82288
64.83648,22.08221,22.47225,35.38354,2.850285,26.81268,14.63146,88.65887
51.25513,44.64446,62.86629,23.49235,70.19702,9.240924,38.89389,18.9519
42.10421,28.46285,69.36694,11.23112,37.52375,82.52825,2.460246,20.61206
49.09491,71.80718,49.49495,7.980798,81.58816,95.9696,2.040204,32.64326
23.9924,50.19502,71.29713,57.9858,4.690469,15.56156,22.28223,6.780678
69.53695,29.26293,81.11811,89.84898,3.820382,13.77138,52.87529,30.85309
30.57306,49.0049,38.79388,60.25603,49.22492,52.32523,33.38334,34.59346
49.89499,4.180418,52.42524,100,13.11131,19.84198,78.88789,24.15242
73.71737,11.91119,3.510351,74.12741,62.19622,22.74227,24.45245,0.020002
16.51165,24.49245,80.61806,8.70087,46.94469,25.34253,15.06151,99.70997
44.17442,79.62796,6.570657,14.70147,38.20382,45.90459,40.88409,23.82238
28.57286,23.16232,65.73657,21.14211,19.09191,57.30573,35.13351,17.15172
45.80458,59.22592,86.70867,56.45565,5.520552,10.53105,62.29623,15.46155
99.32993,0.310031,20.82208,41.37414,38.74387,45.16452,61.84618,1.950195
81.72817,37.05371,92.0392,88.13881,24.19242,68.53685,9.330933,94.29943
8.860886,8.140814,49.41494,94.06941,74.14741,10.10101,87.61876,24.46245
48.70487,47.70477,85.26853,53.08531,88.57886,19.962,24.29243,75.63756
46.0146,23.31233,22.36224,54.23542,37.71377,16.16162,15.14151,17.77178
11.19112,2.790279,81.55816,60.9561,60.05601,78.10781,2.420242,92.48925
29.973,62.57626,34.54345,56.23562,28.32283,22.13221,29.94299,63.42634
69.24692,1.720172,97.76978,93.88939,43.74437,90.76908,41.60416,12.89129
96.18962,60.006,80.42804,63.49635,4.850485,13.06131,63.05631,3.870387
8.780878,20.52205,29.46295,96.09961,47.45475,29.85299,77.77778,5.150515
60.84608,80.20802,78.62786,57.59576,38.45385,78.20782,33.40334,0.120012
43.05431,32.0432,83.25833,97.82978,24.11241,15.66157,31.16312,27.21272
22.77228,37.91379,89.68897,60.16602,90.49905,26.37264,2.210221,24.13241
97.54975,94.0294,71.68717,52.59526,1.890189,4.250425,18.72187,67.38674
88.44884,27.07271,20.09201,17.81178,18.89189,29.27293,36.9737,6.980698
17.54175,14.80148,53.48535,42.12421,57.26573,38.21382,75.63756,6.060606
35.39354,6.350635,89.83898,27.52275,83.87839,17.55176,41.16412,17.56176
66.88669,23.68237,14.27143,89.78898,19.69197,64.38644,63.72637,11.30113
75.83758,15.9516,80.40804,66.84668,58.70587,59.42594,61.40614,14.50145
43.9944,5.870587,69.83698,13.24132,41.14411,94.21942,24.75248,18.59186
98.23982,23.06231,44.24442,98.25983,26.0126,17.59176,4.120412,33.39334
82.34823,48.71487,51.45515,93.75938,31.42314,74.0074,5.60056,67.62676
18.69187,13.58136,31.54315,39.16392,27.89279,17.25173,74.41744,5.10051
45.88459,68.73687,28.88289,43.62436,15.42154,45.45455,48.23482,9.970997
76.75768,13.77138,57.62576,87.68877,26.23262,44.21442,21.29213,48.9949
71.68717,19.44194,3.710371,21.29213,72.63726,8.920892,10.78108,70.30703
73.0273,29.44294,80.83808,30.9931,53.57536,75.50755,26.08261,71.84718
16.0416,26.05261,6.770677,32.82328,9.640964,42.18422,38.63386,51.70517
0,0,100,0,0,0,0,0
23.28233,1.770177,43.67437,79.91799,74.0474,95.12951,68.29683,34.40344
41.72417,75.91759,60.60606,58.33583,76.28763,74.89749,24.63246,24.65247
27.67277,8.850885,37.16372,46.94469,37.25373,94.54945,64.40644,25.50255
32.52325,85.27853,3.990399,9.550955,78.59786,67.71677,18.51185,98.0498
73.86739,78.05781,27.43274,10.05101,32.08321,25.79258,7.930793,31.19312
89.20892,63.45635,28.29283,69.47695,12.80128,4.320432,65.14651,20.69207
51.43514,99.52995,89.69897,28.83288,57.24572,53.0253,21.81218,40.65407
14.66147,38.67387,46.75468,82.67827,45.91459,82.48825,5.310531,48.48485
15.66157,45.06451,78.55786,9.940994,19.71197,12.90129,47.86479,52.80528
28.91289,72.0272,15.53155,69.57696,6.950695,13.43134,92.49925,33.71337
20.56206,78.40784,47.21472,44.07441,66.82668,6.520652,12.73127,71.33713
26.15262,0.720072,85.91859,4.260426,78.93789,6.540654,96.11961,33.08331
26.58266,41.46415,52.0252,28.55286,61.56616,59.48595,18.18182,18.26183
56.12561,36.61366,75.50755,49.90499,73.08731,72.51725,31.93319,38.06381
29.87299,40.74407,62.36624,50.60506,90.53905,18.45185,94.9895,8.230823
97.63976,24.9525,72.51725,59.70597,1.150115,37.44374,58.74587,40.70407
41.82418,31.83318,8.470847,81.57816,95.9696,1.060106,74.17742,19.48195
12.71127,13.07131,77.22772,34.35344,18.60186,34.34343,22.76228,48.88489
22.15222,15.26153,42.68427,11.52115,42.12421,60.42604,24.85249,78.92789
10.9611,93.30933,6.60066,25.57256,58.80588,29.68297,8.230823,64.24642
12.82128,65.19652,31.39314,12.83128,89.53895,0.30003,33.09331,14.15142
26.18262,46.23462,19.83198,19.74197,82.32823,38.67387,28.15282,88.37884
78.94789,4.890489,40.9641,56.69567,57.70577,97.12971,6.10061,89.85899
23.30233,68.14681,22.0122,69.89699,17.66177,9.670967,78.67787,22.24222
60.71607,46.90469,40.08401,25.38254,82.31823,1.730173,14.69147,84.79848
33.38334,12.9713,30.09301,28.57286,69.11691,81.88819,7.770777,48.46485
11.14111,20.22202,67.9768,6.450645,8.880888,5.870587,29.40294,38.9839
58.73587,26.9627,50.27503,73.86739,83.63836,19.76198,31.80318,32.53325
97.35974,9.620962,10.06101,4.840484,28.47285,15.69157,70.21702,36.60366
32.37324,64.9865,34.10341,22.52225,59.14591,33.22332,15.28153,74.42744
46.91469,54.79548,62.9963,60.61606,57.68577,53.24532,37.9938,11.42114
64.46645,10.06101,99.13991,75.11751,63.48635,5.250525,7.850785,74.20742
15.48155,49.35494,92.21922,12.44124,48.12481,33.13331,59.93599,35.36354
38.07381,19.67197,10.72107,83.70837,62.48625,15.81158,75.14751,37.9938
70.9971,21.58216,85.19852,97.11971,20.35204,59.92599,45.9946,42.62426
13.40134,0.880088,36.67367,60.38604,89.42894,6.970697,13.08131,81.81818
15.53155,83.82838,86.80868,58.46585,16.50165,29.44294,29.12291,13.43134
89.989,33.80338,59.78598,91.06911,4.640464,31.43314,3.520352,97.12971
22.24222,24.11241,26.10261,74.33743,66.64666,43.32433,23.61236,67.90679
29.54295,87.82878,63.81638,38.06381,71.07711,59.62596,54.78548,2.110211
36.08361,2.280228,28.60286,82.10821,51.52515,19.07191,8.060806,13.42134
8.730873,56.93569,65.92659,34.41344,28.88289,34.43344,51.09511,48.0348
93.93939,15.74157,63.71637,59.83598,11.85119,19.22192,43.17432,28.68287
5.950595,11.26113,2.780278,37.37374,98.17982,43.36434,19.0319,5.720572
28.89289,11.0211,39.80398,50.53505,96.51965,36.42364,9.740974,99.33993
40.26403,91.94919,84.88849,31.21312,11.77118,96.54965,12.21122,48.0048
26.56266,5.280528,85.81858,75.9776,53.44534,74.79748,77.9878,15.78158
66.73667,75.61756,24.20242,59.90599,25.06251,6.680668,86.53865,15.54155
67.32673,32.21322,14.67147,52.79528,50.62506,70.56706,40.79408,41.0341
9.530953,25.27253,10.49105,77.82778,28.89289,61.9662,37.55376,13.20132
19.94199,93.60936,81.48815,60.28603,34.88349,84.28843,53.80538,44.39444
40.51405,47.44474,12.11121,8.980898,14.91149,36.50365,60.13601,25.39254
30.63306,5.260526,43.37434,23.66237,1.520152,11.27113,20.79208,91.47915
19.47195,77.45775,76.48765,2.690269,81.16812,53.36534,39.10391,25.88259
64.0364,16.06161,37.17372,12.45125,2.90029,10.93109,80.94809,30.87309
48.0348,9.280928,64.59646,77.08771,46.10461,73.21732,6.0006,7.050705
25.12251,51.22512,79.48795,22.31223,86.81868,29.26293,25.0125,38.59386
27.63276,42.11421,22.9923,35.94359,67.62676,15.75158,26.19262,63.9664
60.05601,21.46215,16.49165,4.330433,67.05671,84.69847,6.440644,30.11301
20.77208,12.51125,84.08841,12.93129,35.05351,98.83988,33.11331,0.360036
29.90299,23.64236,87.87879,30.83308,56.94569,85.56856,69.36694,21.91219
72.37724,55.74557,81.66817,37.14371,18.0018,49.11491,31.90319,19.21192
16.72167,8.590859,28.11281,28.0328,45.38454,20.92209,20.62206,1.960196
6.610661,98.91989,12.21122,3.350335,11.0111,47.0447,10.57106,6.690669
32.84328,24.76248,27.16272,98.08981,61.42614,60.64606,19.09191,95.59956
88.85889,26.20262,61.41614,12.59126,20.38204,31.63316,10.48105,26.31263
94.35944,27.34273,23.26233,88.9589,8.50085,73.31733,37.59376,34.37344
51.19512,6.40064,46.22462,37.62376,14.56146,78.78788,7.090709,43.69437
67.22672,10.51105,50.17502,72.0172,24.52245,38.37384,49.88499,45.77458
30.50305,39.43394,55.05551,0.390039,16.89169,90.22902,32.68327,26.82268
85.67857,81.26813,15.27153,13.82138,8.210821,35.65357,49.56496,0.260026
81.90819,29.12291,83.49835,49.59496,45.94459,19.87199,8.450845,91.32913
69.51695,57.19572,11.82118,59.84598,43.86439,44.18442,60.37604,29.10291
42.23422,45.70457,74.48745,58.52585,0.690069,72.77728,43.24432,29.63296
22.51225,92.75928,38.0338,77.06771,78.44784,32.21322,49.05491,33.40334
42.76428,50.33503,8.170817,44.66447,61.0161,35.58356,38.68387,34.45345
36.56366,67.06671,12.40124,17.49175,31.72317,69.17692,49.0249,17.42174
53.73537,34.30343,18.49185,66.06661,30.50305,65.42654,3.130313,61.65617
13.0113,75.0075,76.47765,16.14161,84.10841,38.53385,6.480648,31.83318
76.29763,84.93849,65.0465,16.71167,21.07211,95.38954,57.88579,13.19132
72.34723,4.510451,37.45375,9.430943,92.24922,76.51765,65.13651,36.9737
19.77198,48.06481,17.77178,47.0047,1.370137,80.76808,16.05161,76.53765
52.69527,31.23312,26.9527,0.60006,94.46945,17.9518,39.56396,29.0429
43.88439,6.010601,1.510151,12.67127,42.64426,43.91439,12.11121,76.45765
81.9582,0.50005,24.15242,40.33403,5.270527,85.05851,46.88469,30.23302
27.49275,87.57876,75.13751,51.48515,72.08721,77.60776,5.180518,96.0396
17.28173,35.24352,3.620362,36.31363,19.65197,28.84288,19.50195,10.55106
75.31753,13.0413,70.017,79.54795,94.9995,87.31873,7.150715,76.77768
64.28643,16.0416,29.78298,22.14221,38.91389,5.410541,34.90349,6.20062
46.74467,20.85209,5.860586,94.13941,93.31933,7.830783,4.930493,76.87769
31.86319,23.73237,96.40964,17.58176,6.520652,91.71917,43.31433,12.19122
73.47735,86.45865,94.33943,65.20652,24.71247,6.810681,91.9592,9.230923
45.17452,1.680168,64.70647,45.88459,9.510951,97.76978,32.72327,38.73387
30.24302,53.76538,15.9916,8.620862,84.52845,24.88249,5.250525,6.40064
89.46895,67.9768,48.90489,85.42854,12.53125,68.80688,25.76258,10.9711
66.24662,1.050105,2.50025,16.58166,75.52755,3.420342,21.0221,94.21942
41.47415,6.680668,61.0361,29.72297,31.33313,80.63806,70.83708,13.88139
47.28473,54.13541,27.35274,98.50985,76.57766,62.0062,46.39464,38.50385
34.24342,44.38444,91.13911,64.20642,43.38434,34.37344,16.41164,95.33953
16.25163,84.11841,82.29823,17.0317,81.81818,36.0036,11.86119,70.59706
10.17102,45.73457,40.45405,68.31683,38.63386,4.720472,86.88869,12.32123
40.50405,3.490349,96.78968,99.70997,8.10081,78.08781,77.10771,34.78348
14.68147,96.0296,87.25873,24.09241,33.0233,36.44364,87.52875,26.67267
69.33693,9.120912,14.19142,53.55536,39.38394,60.43604,28.65287,4.540454
30.27303,63.69637,71.0071,55.26553,83.42834,9.210921,22.84228,72.46725
43.40434,51.18512,67.07671,43.13431,34.34343,70.12701,8.550855,55.46555
66.07661,6.770677,55.09551,63.29633,90.64906,39.19392,5.440544,35.0135
53.91539,75.40754,68.78688,17.57176,72.33723,11.51115,82.38824,15.49155
8.840884,28.57286,2.10021,29.973,87.0087,77.79778,93.11931,38.21382
47.44474,25.71257,61.80618,35.48355,98.86989,66.23662,42.90429,31.9932
2.520252,23.27233,95.32953,81.65817,8.470847,2.130213,51.24512,48.84488
25.74257,22.62226,28.80288,64.31643,82.83828,10.52105,3.170317,76.64766
98.66987,43.83438,98.44984,93.28933,0.460046,3.90039,11.14111,34.13341
19.0419,50.75508,25.33253,71.72717,5.120512,41.0141,22.59226,15.93159
18.10181,14.39144,23.15232,72.43724,88.49885,46.46465,39.26393,48.68487
79.52795,45.10451,14.70147,29.31293,41.17412,89.63896,38.12381,19.57196
77.77778,70.84708,89.66897,37.08371,16.17162,13.78138,89.17892,14.09141
16.57166,64.88649,53.57536,9.130913,34.0034,91.26913,31.47315,94.51945
31.9732,18.14181,5.710571,87.48875,71.13711,52.81528,29.06291,96.21962
90.79908,69.37694,20.27203,50.28503,8.30083,24.22242,23.30233,74.62746
97.31973,5.430543,40.66407,41.19412,72.16722,88.81888,12.85129,74.12741
51.05511,20.32203,72.14721,8.860886,34.72347,8.780878,16.61166,99.18992
32.9533,74.91749,64.55646,77.19772,81.42814,11.29113,97.42974,6.370637
55.14551,73.68737,67.65677,22.37224,35.81358,51.71517,32.46325,41.52415
78.80788,26.36264,92.83928,21.52215,67.49675,92.40924,9.940994,12.40124
10.65107,18.93189,50.9751,91.86919,89.12891,59.86599,9.510951,32.76328
75.65757,34.09341,53.86539,70.62706,64.22642,9.010901,15.62156,89.58896
86.74867,50.30503,72.30723,9.030903,16.74167,49.88499,35.38354,12.64126
29.0229,99.98,89.48895,23.25233,82.56826,52.40524,34.62346,16.50165
67.66677,8.860886,38.50385,84.89849,81.45815,8.860886,24.32243,90.51905
32.62326,48.0048,41.72417,8.370837,52.37524,55.22552,40.31403,12.43124
28.72287,60.29603,48.25483,34.66347,50.9751,16.42164,3.920392,84.42844
58.72587,28.07281,9.080908,35.13351,38.9639,25.46255,34.14341,26.19262
25.52255,65.61656,65.25653,44.33443,35.50355,18.13181,5.560556,4.560456
33.08331,37.70377,87.82878,42.50425,51.92519,5.610561,24.73247,58.9559
25.62256,24.0324,49.09491,98.75988,96.0096,18.80188,85.21852,39.71397
2.660266,19.19192,81.9782,97.90979,91.09911,86.35864,79.77798,18.57186
79.87799,0.350035,39.79398,8.850885,92.36924,31.0131,37.70377,23.65237
37.0337,93.44934,68.47685,22.32223,68.32683,93.41934,23.26233,91.65917
32.55326,92.88929,87.16872,66.48665,16.44164,41.30413,29.41294,23.19232
71.0271,53.70537,49.75498,94.09941,52.17522,71.91719,54.54545,42.9643
97.11971,1.260126,7.970797,14.10141,0.340034,28.30283,23.78238,43.92439
9.010901,74.92749,95.85959,86.73867,2.280228,52.51525,2.20022,59.83598
0,0,0,100,0,0,0,0
23.65237,13.06131,38.92389,13.16132,97.53975,43.12431,36.68367,22.0122
72.45725,7.720772,68.09681,89.13891,2.190219,79.70797,71.23712,31.13311
16.54165,62.35624,9.280928,94.50945,90.09901,84.67847,4.630463,16.13161
86.49865,24.22242,27.62276,55.18552,10.78108,16.46165,26.60266,63.81638
37.94379,13.9614,43.73437,19.18192,30.74307,64.11641,50.86509,8.770877
45.43454,28.05281,99.38994,26.73267,54.09541,42.64426,35.35354,38.35384
20.21202,28.53285,12.41124,74.23742,14.08141,52.08521,27.08271,99.0499
25.33253,74.45745,78.35784,67.81678,16.0116,59.55596,22.9923,80.26803
64.9665,38.93389,85.06851,5.280528,30.79308,47.18472,64.48645,37.65377
39.52395,64.71647,40.83408,27.53275,41.89419,73.06731,30.89309,8.940894
75.70757,35.38354,24.65247,23.56236,10.92109,47.21472,54.12541,12.68127
22.67227,28.85289,78.46785,54.30543,98.54985,55.88559,74.56746,1.160116
33.54335,53.85539,49.42494,62.77628,14.64146,36.18362,35.22352,33.62336
21.29213,4.010401,79.53795,59.28593,75.06751,67.54675,80.93809,23.83238
70.69707,14.43144,85.69857,50.31503,35.35354,11.28113,8.160816,21.0321
84.0384,1.540154,67.20672,59.31593,70.38704,49.34493,58.21582,39.14391
15.36154,36.39364,68.30683,8.330833,28.24282,57.46575,53.45535,49.27493
9.740974,52.94529,59.53595,47.20472,62.47625,59.65597,81.0081,44.21442
15.11151,50.17502,60.51605,65.35654,69.76698,50.31503,48.0148,1.130113
42.78428,20.75208,42.59426,79.60796,68.16682,62.85629,47.62476,51.9552
71.56716,14.53145,40.52405,70.9871,84.87849,86.53865,19.46195,49.38494
79.74797,4.410441,35.47355,93.85939,16.52165,64.92649,22.67227,37.76378
41.80418,50.16502,45.24452,39.50395,90.23902,8.850885,89.42894,8.190819
50.19502,61.35614,20.87209,89.21892,43.72437,97.67977,4.940494,25.56256
18.31183,46.08461,76.63766,2.620262,18.14181,14.72147,30.86309,6.180618
16.58166,51.84518,32.77328,23.9824,56.0456,76.46765,21.46215,16.51165
16.10161,25.44254,27.59276,74.73747,0.530053,28.0128,24.14241,8.160816
15.74157,44.26443,48.56486,75.05751,20.71207,68.92689,50.10501,3.590359
78.22782,73.28733,51.13511,6.510651,5.40054,25.84258,26.79268,5.40054
53.86539,94.05941,85.66857,82.0282,7.740774,21.0321,27.13271,95.38954
31.91319,5.610561,77.09771,9.010901,68.48685,9.550955,35.86359,46.45465
27.60276,88.93889,42.92429,0.330033,46.16462,9.370937,95.0395,17.07171
75.18752,49.995,9.630963,73.24732,24.0224,98.79988,57.31573,41.11411
25.81258,31.55316,90.77908,84.75848,3.690369,10.45105,13.37134,50.53505
53.63536,2.390239,3.030303,84.67847,74.65747,59.70597,7.510751,22.34223
28.25283,68.0468,33.11331,13.77138,39.60396,33.69337,58.28583,34.36344
7.490749,69.43694,45.08451,7.920792,7.490749,44.35444,62.71627,4.730473
55.78558,20.33203,99.09991,8.810881,1.710171,60.9761,70.38704,29.33293
24.9825,84.49845,3.190319,72.18722,2.110211,97.36974,35.85359,23.66237
69.17692,87.23872,77.42774,64.62646,23.84238,17.33173,48.93489,31.06311
36.77368,59.11591,42.53425,13.07131,75.74757,12.42124,27.11271,75.64756
20.002,33.59336,19.91199,65.22652,21.50215,68.23682,8.650865,64.07641
42.11421,13.50135,55.17552,49.23492,94.48945,42.93429,8.420842,20.34203
